  ON_NODES
   1  3  
   1  3  
   1  3  
   1  3  
   2  3  
   2  3  
   2  3  
   2  3  
   3  3  
   3  3  
   3  3  
   3  3  
   5  3  
   5  3  
   5  3  
   5  3  
   6  3  
   6  3  
   6  3  
   6  3  
   8  3  
   8  3  
   8  3  
   8  3  
   10  3  
   10  3  
   10  3  
   10  3  
   13  3  
   13  3  
   13  3  
   13  3  
   15  3  
   15  3  
   15  3  
   15  3  
   17  3  
   17  3  
   17  3  
   17  3  
   20  3  
   20  3  
   20  3  
   20  3  
   23  3  
   23  3  
   23  3  
   23  3  
   26  3  
   26  3  
   26  3  
   26  3  
   27  3  
   27  3  
   27  3  
   27  3  
   32  3  
   32  3  
   32  3  
   32  3  
   34  3  
   34  3  
   34  3  
   34  3  
   38  3  
   38  3  
   38  3  
   38  3  
   40  3  
   40  3  
   40  3  
   40  3  
   44  3  
   44  3  
   44  3  
   44  3  
   45  3  
   45  3  
   45  3  
   45  3  
   52  3  
   52  3  
   52  3  
   52  3  
   53  3  
   53  3  
   53  3  
   53  3  
   62  3  
   62  3  
   62  3  
   62  3  
   64  3  
   64  3  
   64  3  
   64  3  
   77  3  
   77  3  
   77  3  
   77  3  
   83  3  
   83  3  
   83  3  
   83  3  
   108  3  
   108  3  
   108  3  
   108  3  
   157  2  
   157  2  
   157  2  
   157  2  
   158  2  
   158  2  
   159  2  
   159  2  
   159  2  
   159  2  
   162  2  
   162  2  
   164  2  
   164  2  
   165  2  
   165  2  
   167  2  
   167  2  
   167  2  
   167  2  
   168  2  
   168  2  
   168  2  
   168  2  
   169  2  
   169  2  
   170  2  
   170  2  
   174  2  
   174  2  
   177  2  
   177  2  
   177  2  
   177  2  
   178  3  
   178  3  
   178  3  
   178  3  
   179  2  
   179  2  
   181  2  
   181  2  
   182  2  
   182  2  
   182  2  
   182  2  
   184  2  
   184  2  
   186  2  
   186  2  
   187  2  
   187  2  
   187  2  
   187  2  
   203  2  
   203  2  
   204  2  
   204  2  
   215  2  
   215  2  
   218  2  
   218  2  
   218  2  
   218  2  
   227  2  
   227  2  
   231  2  
   231  2  
   232  2  
   232  2  
   245  2  
   245  2  
   252  2  
   252  2  
   255  2  
   255  2  
   255  2  
   255  2  
   261  2  
   261  2  
   261  2  
   261  2  
   266  2  
   266  2  
   270  2  
   270  2  
   276  2  
   276  2  
   281  2  
   281  2  
   281  2  
   281  2  
   284  2  
   284  2  
   285  2  
   285  2  
   285  2  
   285  2  
   290  2  
   290  2  
   296  2  
   296  2  
   310  2  
   310  2  
   312  2  
   312  2  
   319  2  
   319  2  
   335  2  
   335  2  
   336  2  
   336  2  
   343  2  
   343  2  
   350  2  
   350  2  
   350  2  
   350  2  
   357  2  
   357  2  
   357  2  
   357  2  
   359  2  
   359  2  
   374  3  
   374  3  
   374  3  
   374  3  
   378  2  
   378  2  
   378  2  
   378  2  
   386  2  
   386  2  
   386  2  
   386  2  
   394  2  
   394  2  
   408  2  
   408  2  
   419  2  
   419  2  
   435  2  
   435  2  
   436  2  
   436  2  
   456  2  
   456  2  
   456  2  
   456  2  
   461  2  
   461  2  
   489  2  
   489  2  
   492  2  
   492  2  
   492  2  
   492  2  
   520  2  
   520  2  
   522  2  
   522  2  
   522  2  
   522  2  
   545  2  
   545  2  
   545  2  
   545  2  
   550  2  
   550  2  
   589  2  
   589  2  
   605  2  
   605  2  
   605  2  
   605  2  
   617  2  
   617  2  
   617  2  
   617  2  
   628  3  
   628  3  
   628  3  
   628  3  
   643  2  
   643  2  
   663  2  
   663  2  
   678  2  
   678  2  
   702  2  
   702  2  
   715  2  
   715  2  
   715  2  
   715  2  
   742  2  
   742  2  
   763  2  
   763  2  
   780  2  
   780  2  
   780  2  
   780  2  
   808  2  
   808  2  
   819  3  
   819  3  
   819  3  
   819  3  
   831  2  
   831  2  
   853  2  
   853  2  
