  ON_NODES
   1  3  
   1  3  
   1  3  
   1  3  
   2  3  
   2  3  
   2  3  
   2  3  
   3  3  
   3  3  
   3  3  
   3  3  
   5  3  
   5  3  
   5  3  
   5  3  
   6  3  
   6  3  
   6  3  
   6  3  
   9  3  
   9  3  
   9  3  
   9  3  
   10  3  
   10  3  
   10  3  
   10  3  
   13  3  
   13  3  
   13  3  
   13  3  
   15  3  
   15  3  
   15  3  
   15  3  
   17  3  
   17  3  
   17  3  
   17  3  
   20  3  
   20  3  
   20  3  
   20  3  
   22  3  
   22  3  
   22  3  
   22  3  
   26  3  
   26  3  
   26  3  
   26  3  
   28  3  
   28  3  
   28  3  
   28  3  
   32  3  
   32  3  
   32  3  
   32  3  
   33  3  
   33  3  
   33  3  
   33  3  
   37  3  
   37  3  
   37  3  
   37  3  
   38  3  
   38  3  
   38  3  
   38  3  
   44  3  
   44  3  
   44  3  
   44  3  
   45  3  
   45  3  
   45  3  
   45  3  
   53  3  
   53  3  
   53  3  
   53  3  
   54  3  
   54  3  
   54  3  
   54  3  
   61  3  
   61  3  
   61  3  
   61  3  
   64  3  
   64  3  
   64  3  
   64  3  
   74  3  
   74  3  
   74  3  
   74  3  
   82  3  
   82  3  
   82  3  
   82  3  
   105  3  
   105  3  
   105  3  
   105  3  
   139  2  
   139  2  
   139  2  
   139  2  
   141  2  
   141  2  
   141  2  
   141  2  
   143  2  
   143  2  
   145  2  
   145  2  
   145  2  
   145  2  
   146  2  
   146  2  
   146  2  
   146  2  
   152  2  
   152  2  
   154  2  
   154  2  
   154  2  
   154  2  
   156  3  
   156  3  
   156  3  
   156  3  
   159  2  
   159  2  
   160  2  
   160  2  
   160  2  
   160  2  
   164  2  
   164  2  
   166  2  
   166  2  
   166  2  
   166  2  
   168  2  
   168  2  
   174  2  
   174  2  
   176  2  
   176  2  
   184  2  
   184  2  
   185  2  
   185  2  
   185  2  
   185  2  
   192  2  
   192  2  
   196  2  
   196  2  
   197  2  
   197  2  
   206  2  
   206  2  
   211  2  
   211  2  
   215  2  
   215  2  
   215  2  
   215  2  
   218  2  
   218  2  
   218  2  
   218  2  
   225  2  
   225  2  
   228  2  
   228  2  
   231  2  
   231  2  
   234  2  
   234  2  
   234  2  
   234  2  
   239  2  
   239  2  
   239  2  
   239  2  
   242  2  
   242  2  
   243  2  
   243  2  
   250  2  
   250  2  
   255  2  
   255  2  
   261  2  
   261  2  
   263  2  
   263  2  
   273  2  
   273  2  
   276  2  
   276  2  
   281  2  
   281  2  
   285  2  
   285  2  
   285  2  
   285  2  
   290  2  
   290  2  
   290  2  
   290  2  
   291  2  
   291  2  
   302  3  
   302  3  
   302  3  
   302  3  
   303  2  
   303  2  
   303  2  
   303  2  
   306  2  
   306  2  
   306  2  
   306  2  
   309  2  
   309  2  
   317  2  
   317  2  
   318  2  
   318  2  
   329  2  
   329  2  
   337  2  
   337  2  
   339  2  
   339  2  
   339  2  
   339  2  
   348  2  
   348  2  
   349  2  
   349  2  
   349  2  
   349  2  
   355  2  
   355  2  
   355  2  
   355  2  
   361  2  
   361  2  
   361  2  
   361  2  
   367  2  
   367  2  
   377  2  
   377  2  
   377  2  
   377  2  
   380  2  
   380  2  
   380  2  
   380  2  
   383  3  
   383  3  
   383  3  
   383  3  
   393  2  
   393  2  
   402  2  
   402  2  
   402  2  
   402  2  
   404  2  
   404  2  
   417  2  
   417  2  
   417  2  
   417  2  
   422  3  
   422  3  
   422  3  
   422  3  
   428  2  
   428  2  
   428  2  
   428  2  
   436  2  
   436  2  
   436  2  
   436  2  
   462  2  
   462  2  
   462  2  
   462  2  
   472  2  
   472  2  
   472  2  
   472  2  
   497  2  
   497  2  
   497  2  
   497  2  
   512  1  
   512  1  
   512  1  
   512  1  
   512  1  
   512  1  
   514  1  
   514  1  
   514  1  
   514  1  
   514  1  
   514  1  
