  ON_BOUNDARIES, UNKNOWN
 401  2  8884 8881  1  
 402  2  8881 8712  4  
 403  2  10445 10480  2  
 404  2  10480 10516  2  
 405  2  10516 10548  2  
 406  2  10548 10582  2  
 407  2  10582 10612  2  
 408  2  10612 10647  2  
 409  2  10647 10676  2  
 410  2  10676 10709  2  
 411  2  10709 10742  2  
 412  2  10742 10772  2  
 413  2  10772 10801  2  
 414  2  10801 10831  2  
 415  2  10831 10861  2  
 416  2  10861 10888  2  
 417  2  10888 10918  2  
 418  2  10918 10946  2  
 419  2  10946 10971  2  
 420  2  10971 10997  2  
 421  2  10997 11022  2  
 422  2  11022 11047  2  
 423  2  11047 11070  2  
 424  2  11070 11093  2  
 425  2  11093 11116  2  
 426  2  11116 11138  2  
 427  2  11138 11160  2  
 428  2  11160 11178  2  
 429  2  11178 11198  2  
 430  2  11198 11215  2  
 431  2  11215 11230  2  
 432  2  11230 11247  2  
 433  2  11247 11263  2  
 434  2  11263 11276  2  
 435  2  11276 11289  2  
 436  2  11289 11302  2  
 437  2  11302 11314  2  
 438  2  11314 11323  2  
 439  2  11323 11331  2  
 440  2  11331 11340  2  
 441  2  11340 11346  2  
 442  2  11346 11351  2  
 443  2  11351 11356  2  
 444  2  11356 11360  2  
 445  2  11360 11362  2  
 446  2  705 753  3  
 447  2  753 802  3  
 448  2  802 853  3  
 449  2  853 907  3  
 450  2  907 969  3  
 451  2  969 1028  3  
 452  2  1028 1089  3  
 453  2  1089 1151  3  
 454  2  1151 1214  3  
 455  2  1214 1277  3  
 456  2  1277 1347  3  
 457  2  1347 1420  3  
 458  2  1420 1492  3  
 459  2  1492 1564  3  
 460  2  1564 1639  3  
 461  2  1639 1712  3  
 462  2  1712 1789  3  
 463  2  1789 1870  3  
 464  2  1870 1951  3  
 465  2  1951 2037  3  
 466  2  2037 2120  3  
 467  2  2120 2211  3  
 468  2  2211 2298  3  
 469  2  2298 2391  3  
 470  2  2391 2488  3  
 471  2  2488 2583  3  
 472  2  2583 2678  3  
 473  2  2678 2777  3  
 474  2  2777 2877  3  
 475  2  2877 2977  3  
 476  2  2977 3085  3  
 477  2  3085 3190  3  
 478  2  3190 3297  3  
 479  2  3297 3406  3  
 480  2  3406 3518  3  
 481  2  3626 3742  3  
 482  2  3518 3626  3  
 483  2  3742 3860  3  
 484  2  3860 3976  3  
 485  2  3976 4096  3  
 486  2  9103 9073  1  
 487  2  9073 9052  1  
 488  2  9052 9035  1  
 489  2  9035 9015  1  
 490  2  8997 8972  1  
 491  2  8972 8959  1  
 492  2  8959 8948  1  
 493  2  8948 8935  1  
 494  2  8935 8920  1  
