  ON_BOUNDARIES, UNKNOWN
 1  2  1 2  1	
 2  2  2 6  1	
 3  2  4 1  1	
 4  2  6 10  1	
 5  2  9 4  1	
 6  2  10 15  1	
 7  2  14 9  1	
 8  2  15 20  1	
 9  2  20 27  1	
 10  2  22 14  1	
 11  2  27 37  1	
 12  2  29 22  1	
 13  2  37 49  1	
 14  2  43 29  1	
 15  2  47 52  2	
 16  2  49 64  1	
 17  2  51 47  2	
 18  2  52 56  2	
 19  2  55 51  2	
 20  2  56 60  2	
 21  2  58 55  2	
 22  2  60 73  2	
 23  2  64 102  1	
 24  2  68 58  2	
 25  2  70 43  1	
 26  2  73 88  2	
 27  2  80 68  2	
 28  2  88 103  2	
 29  2  96 80  2	
 30  2  102 127  1	
 31  2  103 124  2	
 32  2  109 96  2	
 33  2  113 70  1	
 34  2  124 139  2	
 35  2  127 151  1	
 36  2  130 109  2	
 37  2  139 157  2	
 38  2  149 130  2	
 39  2  151 185  1	
 40  2  157 180  2	
 41  2  164 113  1	
 42  2  180 207  2	
 43  2  184 149  2	
 44  2  185 236  1	
 45  2  204 164  1	
 46  2  206 184  2	
 47  2  207 232  2	
 48  2  229 206  2	
 49  2  232 260  2	
 50  2  236 280  1	
 51  2  257 229  2	
 52  2  260 292  2	
 53  2  262 204  1	
 54  2  280 317  1	
 55  2  289 257  2	
 56  2  292 318  2	
 57  2  313 262  1	
 58  2  317 379  1	
 59  2  318 357  2	
 60  2  322 289  2	
 61  2  352 322  2	
 62  2  357 400  2	
 63  2  361 313  1	
 64  2  379 444  1	
 65  2  394 352  2	
 66  2  400 440  2	
 67  2  411 361  1	
 68  2  434 394  2	
 69  2  440 478  2	
 70  2  444 510  1	
 71  2  466 411  1	
 72  2  471 434  2	
 73  2  478 518  2	
 74  2  510 579  1	
 75  2  511 471  2	
 76  2  518 556  2	
 77  2  551 466  1	
 78  2  556 615  2	
 79  2  565 511  2	
 80  2  579 698  1	
 81  2  600 565  2	
 82  2  615 664  2	
 83  2  627 551  1	
 84  2  632 600  2	
 85  2  664 707  2	
 86  2  676 627  1	
 87  2  697 632  2	
 88  2  698 790  1	
 89  2  707 762  2	
 90  2  728 676  1	
 91  2  736 697  2	
 92  2  762 819  2	
 93  2  784 736  2	
 94  2  790 886  1	
