  ON_NODES
   1  3  
   1  3  
   2  3  
   3  3  
   5  3  
   7  3  
   11  3  
   11  3  
   13  3  
   13  3  
   18  3  
   20  3  
   28  3  
   33  3  
   40  3  
   40  3  
   44  3  
   44  3  
   53  3  
   58  3  
   68  3  
   76  3  
   85  3  
   85  3  
   96  3  
   96  3  
   103  3  
   116  3  
   126  3  
   140  3  
   150  3  
   150  3  
   170  3  
   170  3  
   176  3  
   198  3  
   204  3  
   226  3  
   235  3  
   235  3  
   265  3  
   265  3  
   268  3  
   300  3  
   303  3  
   335  3  
   336  3  
   336  3  
   371  3  
   374  3  
   374  3  
   412  3  
   416  3  
   451  3  
   451  3  
   458  3  
   493  3  
   497  2  
   497  2  
   499  2  
   499  2  
   500  2  
   500  2  
   501  3  
   501  3  
   503  2  
   503  2  
   509  2  
   509  2  
   517  2  
   517  2  
   518  2  
   526  2  
   526  2  
   537  3  
   549  2  
   554  3  
   570  2  
   570  2  
   575  2  
   575  2  
   585  3  
   585  3  
   601  2  
   603  3  
   620  2  
   620  2  
   628  2  
   628  2  
   636  3  
   657  3  
   657  3  
   658  2  
   675  2  
   675  2  
   683  2  
   683  2  
   684  3  
   707  3  
   736  2  
   736  2  
   737  3  
   737  3  
   748  2  
   748  2  
   766  3  
   768  1  
   768  1  
   773  1  
   773  1  
   776  2  
   780  1  
   780  1  
   787  3  
   814  1  
   814  1  
   817  2  
   817  2  
   818  2  
   818  2  
   824  3  
   824  3  
   838  1  
   838  1  
   844  3  
   863  2  
   865  1  
   865  1  
   880  3  
   884  2  
   884  2  
   903  1  
   910  3  
   910  3  
   911  2  
   911  2  
   915  1  
   915  1  
   918  2  
   918  2  
   935  1  
   935  1  
   953  3  
   958  2  
   968  2  
   971  3  
   975  1  
   981  1  
   1009  2  
   1009  2  
   1019  2  
   1019  2  
   1023  3  
   1023  3  
   1026  1  
   1026  1  
   1036  3  
   1040  1  
   1040  1  
   1058  2  
   1073  1  
   1074  2  
   1090  3  
   1102  3  
   1102  3  
   1108  2  
   1108  2  
   1116  1  
   1127  1  
   1127  1  
   1132  2  
   1132  2  
   1163  3  
   1170  3  
   1172  2  
   1172  2  
   1184  1  
   1187  1  
   1187  1  
   1191  2  
   1228  3  
   1228  3  
   1235  3  
   1247  1  
   1249  1  
   1249  1  
   1254  2  
   1254  2  
   1259  2  
   1259  2  
   1303  1  
   1305  3  
   1306  3  
   1306  3  
   1310  2  
   1310  2  
   1313  1  
   1321  2  
   1360  1  
   1360  1  
   1371  1  
   1371  1  
   1375  3  
   1380  3  
   1383  2  
   1395  2  
   1395  2  
   1419  1  
   1452  3  
   1454  1  
   1461  3  
   1461  3  
   1463  2  
   1465  2  
   1483  1  
   1483  1  
   1528  3  
   1528  3  
   1534  1  
   1534  1  
   1538  2  
   1538  2  
   1542  3  
   1544  2  
   1544  2  
   1550  1  
   1598  3  
   1604  2  
   1611  1  
   1611  1  
   1615  2  
   1616  3  
   1619  1  
   1674  3  
   1677  2  
   1677  2  
   1680  1  
   1697  2  
   1697  2  
   1701  3  
   1701  3  
   1715  1  
   1715  1  
   1748  1  
   1748  1  
   1750  2  
   1754  3  
   1754  3  
   1769  2  
   1788  3  
   1800  1  
   1823  1  
   1832  2  
   1832  2  
   1841  3  
   1846  2  
   1874  3  
   1898  1  
   1898  1  
   1906  1  
   1906  1  
   1914  2  
   1925  2  
   1925  2  
   1927  3  
   1965  3  
   1965  3  
   1984  1  
   1994  2  
   1994  2  
   1996  1  
   2003  2  
   2018  3  
   2018  3  
   2062  3  
   2064  1  
   2064  1  
   2080  2  
   2081  2  
   2089  1  
   2089  1  
   2102  3  
   2144  1  
   2159  3  
   2160  2  
   2160  2  
   2165  2  
   2165  2  
   2184  1  
   2198  3  
   2227  1  
   2227  1  
   2234  2  
   2253  3  
   2253  3  
   2258  2  
   2282  1  
