  ON_BOUNDARIES, UNKNOWN
 1  2  1 2  1	
 2  2  2 12  1	
 3  2  3 1  1	
 4  2  11 3  1	
 5  2  12 22  1	
 6  2  21 11  1	
 7  2  22 35  1	
 8  2  34 21  1	
 9  2  35 51  1	
 10  2  50 34  1	
 11  2  51 74  1	
 12  2  73 50  1	
 13  2  74 95  1	
 14  2  94 73  1	
 15  2  95 121  1	
 16  2  120 94  1	
 17  2  121 150  1	
 18  2  149 120  1	
 19  2  150 182  1	
 20  2  181 149  1	
 21  2  182 215  1	
 22  2  214 181  1	
 23  2  215 253  1	
 24  2  252 214  1	
 25  2  253 308  1	
 26  2  281 283  2	
 27  2  282 281  2	
 28  2  283 288  2	
 29  2  285 282  2	
 30  2  288 296  2	
 31  2  291 285  2	
 32  2  296 299  2	
 33  2  298 291  2	
 34  2  299 305  2	
 35  2  303 298  2	
 36  2  305 319  2	
 37  2  307 252  1	
 38  2  308 383  1	
 39  2  316 303  2	
 40  2  319 330  2	
 41  2  327 316  2	
 42  2  330 351  2	
 43  2  344 327  2	
 44  2  351 367  2	
 45  2  363 344  2	
 46  2  367 389  2	
 47  2  380 363  2	
 48  2  382 307  1	
 49  2  383 474  1	
 50  2  389 410  2	
 51  2  403 380  2	
 52  2  410 442  2	
 53  2  431 403  2	
 54  2  442 471  2	
 55  2  459 431  2	
 56  2  471 501  2	
 57  2  473 382  1	
 58  2  474 577  1	
 59  2  493 459  2	
 60  2  501 542  2	
 61  2  533 493  2	
 62  2  542 583  2	
 63  2  570 533  2	
 64  2  576 473  1	
 65  2  577 689  1	
 66  2  583 629  2	
 67  2  616 570  2	
 68  2  629 674  2	
 69  2  657 616  2	
 70  2  674 722  2	
 71  2  688 576  1	
 72  2  689 811  1	
 73  2  706 657  2	
 74  2  722 778  2	
 75  2  756 706  2	
 76  2  778 832  2	
 77  2  810 688  1	
 78  2  811 946  1	
 79  2  812 756  2	
 80  2  832 890  2	
 81  2  870 812  2	
 82  2  890 953  2	
 83  2  929 870  2	
 84  2  945 810  1	
 85  2  946 1090  1	
 86  2  953 1016  2	
 87  2  995 929  2	
 88  2  1016 1083  2	
 89  2  1063 995  2	
 90  2  1083 1155  2	
 91  2  1089 945  1	
 92  2  1090 1237  1	
 93  2  1132 1063  2	
 94  2  1155 1225  2	
 95  2  1201 1132  2	
 96  2  1225 1306  2	
 97  2  1236 1089  1	
 98  2  1237 1394  1	
 99  2  1282 1201  2	
 100  2  1306 1381  2	
 101  2  1357 1282  2	
 102  2  1381 1462  2	
 103  2  1393 1236  1	
 104  2  1394 1561  1	
 105  2  1442 1357  2	
 106  2  1462 1549  2	
 107  2  1528 1442  2	
 108  2  1549 1636  2	
 109  2  1560 1393  1	
 110  2  1561 1736  1	
 111  2  1610 1528  2	
 112  2  1636 1728  2	
 113  2  1697 1610  2	
 114  2  1728 1815  2	
 115  2  1735 1560  1	
 116  2  1736 1902  1	
 117  2  1792 1697  2	
 118  2  1815 1905  2	
 119  2  1884 1792  2	
 120  2  1901 1735  1	
 121  2  1902 2090  1	
 122  2  1905 2001  2	
 123  2  1979 1884  2	
 124  2  2001 2103  2	
 125  2  2069 1979  2	
 126  2  2089 1901  1	
 127  2  2090 2280  1	
 128  2  2103 2206  2	
 129  2  2174 2069  2	
 130  2  2206 2311  2	
 131  2  2273 2174  2	
 132  2  2279 2089  1	
 133  2  2280 2479  1	
 134  2  2311 2416  2	
 135  2  2387 2273  2	
 136  2  2416 2525  2	
 137  2  2478 2279  1	
 138  2  2479 2682  1	
 139  2  2491 2387  2	
 140  2  2525 2627  2	
 141  2  2601 2491  2	
 142  2  2627 2740  2	
 143  2  2681 2478  1	
 144  2  2682 2896  1	
 145  2  2710 2601  2	
 146  2  2740 2855  2	
 147  2  2821 2710  2	
 148  2  2855 2969  2	
 149  2  2895 2681  1	
 150  2  2896 3107  1	
 151  2  2936 2821  2	
 152  2  2969 3081  2	
 153  2  3054 2936  2	
 154  2  3081 3199  2	
 155  2  3106 2895  1	
 156  2  3107 3314  1	
 157  2  3168 3054  2	
 158  2  3199 3317  2	
 159  2  3289 3168  2	
 160  2  3313 3106  1	
 161  2  3314 3534  1	
 162  2  3317 3438  2	
 163  2  3413 3289  2	
 164  2  3438 3557  2	
 165  2  3526 3413  2	
 166  2  3533 3313  1	
 167  2  3534 3760  1	
 168  2  3557 3682  2	
 169  2  3647 3526  2	
 170  2  3682 3806  2	
 171  2  3759 3533  1	
 172  2  3760 3984  1	
 173  2  3771 3647  2	
 174  2  3806 3934  2	
 175  2  3902 3771  2	
 176  2  3934 4056  2	
 177  2  3983 3759  1	
 178  2  3984 4206  1	
 179  2  4019 3902  2	
 180  2  4056 4175  2	
 181  2  4134 4019  2	
 182  2  4175 4294  2	
 183  2  4205 3983  1	
 184  2  4206 4464  1	
 185  2  4252 4134  2	
 186  2  4294 4444  2	
 187  2  4391 4252  2	
 188  2  4434 4435  3	
 189  2  4435 4438  3	
 190  2  4437 4434  3	
 191  2  4438 4440  3	
 192  2  4439 4437  3	
 193  2  4440 4443  3	
 194  2  4442 4439  3	
 195  2  4443 4447  3	
 196  2  4444 4649  2	
 197  2  4446 4442  3	
 198  2  4447 4453  3	
 199  2  4452 4446  3	
 200  2  4453 4458  3	
 201  2  4457 4452  3	
 202  2  4458 4460  3	
 203  2  4459 4457  3	
 204  2  4460 4466  3	
 205  2  4463 4205  1	
 206  2  4464 4837  1	
 207  2  4465 4459  3	
 208  2  4466 4473  3	
 209  2  4472 4465  3	
 210  2  4473 4485  3	
 211  2  4484 4472  3	
 212  2  4485 4492  3	
 213  2  4491 4484  3	
 214  2  4492 4496  3	
 215  2  4495 4491  3	
 216  2  4496 4503  3	
 217  2  4502 4495  3	
 218  2  4503 4508  3	
 219  2  4507 4502  3	
 220  2  4508 4519  3	
 221  2  4518 4507  3	
 222  2  4519 4534  3	
 223  2  4533 4518  3	
 224  2  4534 4550  3	
 225  2  4549 4533  3	
 226  2  4550 4563  3	
 227  2  4562 4549  3	
 228  2  4563 4576  3	
 229  2  4576 4589  3	
 230  2  4585 4391  2	
 231  2  4589 4597  3	
 232  2  4597 4620  3	
 233  2  4620 4642  3	
 234  2  4642 4659  3	
 235  2  4649 4863  2	
 236  2  4659 4672  3	
 237  2  4669 4562  3	
 238  2  4672 4688  3	
 239  2  4688 4705  3	
 240  2  4705 4731  3	
 241  2  4731 4754  3	
 242  2  4754 4870  3	
 243  2  4771 4669  3	
 244  2  4785 4585  2	
 245  2  4836 4463  1	
 246  2  4837 5235  1	
 247  2  4863 5072  2	
 248  2  4870 4974  3	
 249  2  4875 4897  4	
 250  2  4882 4771  3	
 251  2  4897 4924  4	
 252  2  4924 4955  4	
 253  2  4955 4986  4	
 254  2  4974 5086  3	
 255  2  4985 4875  4	
 256  2  4986 5012  4	
 257  2  4996 4882  3	
 258  2  5001 4785  2	
 259  2  5012 5044  4	
 260  2  5044 5080  4	
 261  2  5072 5300  2	
 262  2  5080 5107  4	
 263  2  5086 5199  3	
 264  2  5096 4985  4	
 265  2  5107 5134  4	
 266  2  5108 4996  3	
 267  2  5134 5176  4	
 268  2  5176 5209  4	
 269  2  5199 5323  3	
 270  2  5207 5096  4	
 271  2  5209 5248  4	
 272  2  5223 5108  3	
 273  2  5224 5001  2	
 274  2  5234 4836  1	
 275  2  5235 5688  1	
 276  2  5248 5291  4	
 277  2  5291 5331  4	
 278  2  5300 5540  2	
 279  2  5323 5447  3	
 280  2  5331 5365  4	
 281  2  5332 5207  4	
 282  2  5352 5223  3	
 283  2  5365 5409  4	
 284  2  5409 5454  4	
 285  2  5447 5570  3	
 286  2  5454 5500  4	
 287  2  5455 5332  4	
 288  2  5469 5224  2	
 289  2  5477 5352  3	
 290  2  5500 5545  4	
 291  2  5540 5788  2	
 292  2  5545 5582  4	
 293  2  5570 5701  3	
 294  2  5578 5455  4	
 295  2  5582 5635  4	
 296  2  5587 5591  3	
 297  2  5588 5587  3	
 298  2  5591 5593  3	
 299  2  5592 5588  3	
 300  2  5593 5595  3	
 301  2  5594 5592  3	
 302  2  5595 5598  3	
 303  2  5596 5594  3	
 304  2  5598 5605  3	
 305  2  5599 5596  3	
 306  2  5605 5609  3	
 307  2  5606 5599  3	
 308  2  5607 5477  3	
 309  2  5609 5616  3	
 310  2  5610 5606  3	
 311  2  5616 5623  3	
 312  2  5617 5610  3	
 313  2  5623 5632  3	
 314  2  5624 5617  3	
 315  2  5632 5640  3	
 316  2  5634 5624  3	
 317  2  5635 5683  4	
 318  2  5640 5646  3	
 319  2  5641 5634  3	
 320  2  5646 5664  3	
 321  2  5648 5641  3	
 322  2  5664 5674  3	
 323  2  5665 5648  3	
 324  2  5674 5684  3	
 325  2  5675 5665  3	
 326  2  5683 5734  4	
 327  2  5684 5696  3	
 328  2  5685 5675  3	
 329  2  5687 5234  1	
 330  2  5688 6061  1	
 331  2  5696 5710  3	
 332  2  5697 5685  3	
 333  2  5701 5825  3	
 334  2  5710 5727  3	
 335  2  5711 5697  3	
 336  2  5712 5578  4	
 337  2  5719 5469  2	
 338  2  5727 5744  3	
 339  2  5728 5711  3	
 340  2  5734 5784  4	
 341  2  5744 5607  3	
 342  2  5745 5728  3	
 343  2  5767 5745  3	
 344  2  5779 5767  3	
 345  2  5784 5823  4	
 346  2  5788 5985  2	
 347  2  5791 5779  3	
 348  2  5808 5791  3	
 349  2  5822 5808  3	
 350  2  5823 5861  4	
 351  2  5825 5937  3	
 352  2  5833 5712  4	
 353  2  5840 5822  3	
 354  2  5853 5840  3	
 355  2  5861 5909  4	
 356  2  5873 5853  3	
 357  2  5893 5873  3	
 358  2  5909 5950  4	
 359  2  5916 5893  3	
 360  2  5935 5719  2	
 361  2  5937 5916  3	
 362  2  5942 5833  4	
 363  2  5950 5988  4	
 364  2  5985 6171  2	
 365  2  5988 6025  4	
 366  2  6025 6065  4	
 367  2  6032 5942  4	
 368  2  6054 6032  4	
 369  2  6060 5687  1	
 370  2  6061 6390  1	
 371  2  6065 6107  4	
 372  2  6075 6054  4	
 373  2  6098 6075  4	
 374  2  6107 6154  4	
 375  2  6113 5935  2	
 376  2  6125 6098  4	
 377  2  6151 6125  4	
 378  2  6154 6188  4	
 379  2  6171 6339  2	
 380  2  6174 6151  4	
 381  2  6188 6226  4	
 382  2  6194 6174  4	
 383  2  6216 6194  4	
 384  2  6226 6270  4	
 385  2  6243 6216  4	
 386  2  6270 6314  4	
 387  2  6271 6243  4	
 388  2  6293 6113  2	
 389  2  6300 6271  4	
 390  2  6314 6356  4	
 391  2  6328 6300  4	
 392  2  6339 6521  2	
 393  2  6353 6328  4	
 394  2  6356 6399  4	
 395  2  6380 6353  4	
 396  2  6389 6060  1	
 397  2  6390 6704  1	
 398  2  6399 6447  4	
 399  2  6410 6380  4	
 400  2  6443 6410  4	
 401  2  6447 6493  4	
 402  2  6474 6293  2	
 403  2  6479 6443  4	
 404  2  6493 6528  4	
 405  2  6504 6479  4	
 406  2  6521 6683  2	
 407  2  6528 6574  4	
 408  2  6529 6504  4	
 409  2  6557 6529  4	
 410  2  6574 6620  4	
