  ON_BOUNDARIES, UNKNOWN
 1  2  1 2  1	
 2  2  2 9  1	
 3  2  3 1  1	
 4  2  8 3  1	
 5  2  9 14  1	
 6  2  14 19  1	
 7  2  15 8  1	
 8  2  19 28  1	
 9  2  20 15  1	
 10  2  27 20  1	
 11  2  28 33  1	
 12  2  33 44  1	
 13  2  34 27  1	
 14  2  44 57  1	
 15  2  45 34  1	
 16  2  57 68  1	
 17  2  58 45  1	
 18  2  68 93  1	
 19  2  69 58  1	
 20  2  91 92  2	
 21  2  92 100  2	
 22  2  93 143  1	
 23  2  94 69  1	
 24  2  96 91  2	
 25  2  100 103  2	
 26  2  102 96  2	
 27  2  103 106  2	
 28  2  105 102  2	
 29  2  106 116  2	
 30  2  112 105  2	
 31  2  116 124  2	
 32  2  121 112  2	
 33  2  124 133  2	
 34  2  128 121  2	
 35  2  133 151  2	
 36  2  142 94  1	
 37  2  143 202  1	
 38  2  146 128  2	
 39  2  151 170  2	
 40  2  166 146  2	
 41  2  170 191  2	
 42  2  184 166  2	
 43  2  191 215  2	
 44  2  202 280  1	
 45  2  203 142  1	
 46  2  207 184  2	
 47  2  215 241  2	
 48  2  233 207  2	
 49  2  241 269  2	
 50  2  261 233  2	
 51  2  269 307  2	
 52  2  279 203  1	
 53  2  280 355  1	
 54  2  292 261  2	
 55  2  307 339  2	
 56  2  328 292  2	
 57  2  339 377  2	
 58  2  355 447  1	
 59  2  356 279  1	
 60  2  362 328  2	
 61  2  377 423  2	
 62  2  408 362  2	
 63  2  423 464  2	
 64  2  446 356  1	
 65  2  447 541  1	
 66  2  448 408  2	
 67  2  464 507  2	
 68  2  494 448  2	
 69  2  507 556  2	
 70  2  536 494  2	
 71  2  541 641  1	
 72  2  542 446  1	
 73  2  556 606  2	
 74  2  590 536  2	
 75  2  606 659  2	
 76  2  639 590  2	
 77  2  641 751  1	
 78  2  642 542  1	
 79  2  659 712  2	
 80  2  695 639  2	
 81  2  712 779  2	
 82  2  749 642  1	
 83  2  751 866  1	
 84  2  756 695  2	
 85  2  779 837  2	
 86  2  816 756  2	
 87  2  837 902  2	
 88  2  864 749  1	
 89  2  866 991  1	
 90  2  881 816  2	
 91  2  902 967  2	
 92  2  949 881  2	
 93  2  967 1034  2	
 94  2  985 864  1	
 95  2  991 1116  1	
 96  2  1015 949  2	
 97  2  1034 1098  2	
 98  2  1079 1015  2	
 99  2  1098 1168  2	
 100  2  1102 985  1	
 101  2  1116 1242  1	
 102  2  1147 1079  2	
 103  2  1168 1239  2	
 104  2  1213 1147  2	
 105  2  1216 1102  1	
 106  2  1239 1309  2	
 107  2  1242 1379  1	
 108  2  1280 1213  2	
 109  2  1309 1387  2	
 110  2  1343 1216  1	
 111  2  1359 1280  2	
 112  2  1379 1506  1	
 113  2  1387 1456  2	
 114  2  1432 1359  2	
 115  2  1456 1528  2	
 116  2  1470 1343  1	
 117  2  1505 1432  2	
 118  2  1506 1644  1	
 119  2  1528 1601  2	
 120  2  1577 1505  2	
 121  2  1596 1470  1	
 122  2  1601 1677  2	
 123  2  1644 1784  1	
 124  2  1655 1577  2	
 125  2  1677 1757  2	
 126  2  1723 1596  1	
 127  2  1730 1655  2	
 128  2  1757 1836  2	
 129  2  1784 1921  1	
 130  2  1807 1730  2	
 131  2  1836 1912  2	
 132  2  1855 1723  1	
 133  2  1879 1807  2	
 134  2  1912 1985  2	
 135  2  1921 2061  1	
 136  2  1954 1879  2	
 137  2  1978 1855  1	
 138  2  1985 2060  2	
 139  2  2031 1954  2	
 140  2  2060 2135  2	
 141  2  2061 2196  1	
 142  2  2098 1978  1	
 143  2  2107 2031  2	
 144  2  2135 2205  2	
 145  2  2178 2107  2	
 146  2  2196 2334  1	
 147  2  2205 2277  2	
 148  2  2217 2098  1	
 149  2  2251 2178  2	
 150  2  2277 2347  2	
 151  2  2329 2251  2	
 152  2  2334 2466  1	
 153  2  2342 2217  1	
 154  2  2347 2418  2	
 155  2  2400 2329  2	
 156  2  2418 2488  2	
 157  2  2451 2342  1	
 158  2  2466 2599  1	
 159  2  2469 2400  2	
 160  2  2488 2559  2	
 161  2  2536 2469  2	
 162  2  2559 2628  2	
 163  2  2571 2451  1	
 164  2  2599 2726  1	
 165  2  2606 2536  2	
 166  2  2628 2698  2	
 167  2  2673 2606  2	
 168  2  2684 2571  1	
 169  2  2698 2763  2	
 170  2  2726 2857  1	
 171  2  2740 2673  2	
 172  2  2763 2828  2	
 173  2  2790 2684  1	
 174  2  2806 2740  2	
 175  2  2828 2893  2	
 176  2  2857 2987  1	
 177  2  2868 2806  2	
 178  2  2893 2954  2	
 179  2  2902 2790  1	
 180  2  2931 2868  2	
 181  2  2954 3008  2	
 182  2  2987 3108  1	
 183  2  2994 2931  2	
 184  2  3002 2902  1	
 185  2  3008 3068  2	
 186  2  3052 2994  2	
 187  2  3068 3123  2	
 188  2  3097 3002  1	
 189  2  3108 3215  1	
 190  2  3109 3052  2	
 191  2  3123 3178  2	
 192  2  3158 3109  2	
 193  2  3178 3231  2	
 194  2  3191 3097  1	
 195  2  3211 3158  2	
 196  2  3215 3329  1	
 197  2  3231 3278  2	
 198  2  3263 3211  2	
 199  2  3278 3327  2	
 200  2  3279 3191  1	
 201  2  3312 3263  2	
 202  2  3327 3370  2	
 203  2  3329 3427  1	
 204  2  3352 3312  2	
 205  2  3357 3279  1	
 206  2  3370 3410  2	
 207  2  3397 3352  2	
 208  2  3410 3454  2	
 209  2  3427 3520  1	
 210  2  3441 3357  1	
 211  2  3442 3397  2	
 212  2  3454 3494  2	
 213  2  3483 3442  2	
 214  2  3494 3530  2	
 215  2  3512 3441  1	
 216  2  3519 3483  2	
 217  2  3520 3614  1	
 218  2  3530 3569  2	
 219  2  3556 3519  2	
 220  2  3569 3598  2	
 221  2  3582 3512  1	
 222  2  3585 3556  2	
 223  2  3598 3639  2	
 224  2  3614 3705  1	
 225  2  3626 3585  2	
 226  2  3639 3669  2	
 227  2  3652 3582  1	
 228  2  3660 3626  2	
 229  2  3669 3696  2	
 230  2  3687 3660  2	
 231  2  3696 3725  2	
 232  2  3705 3793  1	
 233  2  3716 3687  2	
 234  2  3718 3652  1	
 235  2  3725 3751  2	
 236  2  3744 3716  2	
 237  2  3751 3779  2	
 238  2  3770 3744  2	
 239  2  3779 3803  2	
 240  2  3780 3718  1	
 241  2  3793 3868  1	
 242  2  3798 3770  2	
 243  2  3803 3826  2	
 244  2  3819 3798  2	
 245  2  3820 3887  6	
 246  2  3826 3843  2	
 247  2  3836 3780  1	
 248  2  3837 3819  2	
 249  2  3843 3866  2	
 250  2  3856 3837  2	
 251  2  3866 3878  2	
 252  2  3868 3929  1	
 253  2  3873 3856  2	
 254  2  3878 3896  2	
 255  2  3886 3836  1	
 256  2  3887 3952  6	
 257  2  3891 3873  2	
 258  2  3896 3914  2	
 259  2  3909 3891  2	
 260  2  3914 3922  2	
 261  2  3919 3909  2	
 262  2  3921 3820  6	
 263  2  3922 3932  2	
 264  2  3928 3919  2	
 265  2  3929 3990  1	
 266  2  3932 3945  2	
 267  2  3933 3886  1	
 268  2  3939 3928  2	
 269  2  3945 3956  2	
 270  2  3952 3995  6	
 271  2  3955 3939  2	
 272  2  3956 3963  2	
 273  2  3961 3955  2	
 274  2  3963 3968  2	
 275  2  3966 3961  2	
 276  2  3968 3970  2	
 277  2  3969 3966  2	
 278  2  3970 3977  2	
 279  2  3972 3933  1	
